Sentence,label
文字単価上がって欲しいなと思うぐらいには案件掛け持ちしながらもそれなりにこなしてると思うのだよねえ掛け持ちするのだって、自分でキャパ考えていけるって思ってるから応募してるはずなのに...,1
楽したい、めんどいやつやりたくないって気持ちはわかるがんー。まあ人のこととやかく言っても単価が上がるわけではないので、自分の拙すぎる文章改善することに専念するけども。,1
ケーキと(珍しく)コーヒーを注入したので更に風呂入って目を覚ましてから作業しまする,3
おお！何日から何日までって正確な1ヶ月分の収入ってわけじゃないけど、まあまあ良き('ω')来月はどうなることやら,0
名古屋メシ食いたすぎる問題発生しているつかそれよりも伊勢うどん(n回目),3
いつになったら単価upの交渉してもらえるかまじでわからんからとりあえず締切日よりもちょっとでも早く納品できることを目標にやろー。10月は中旬?は2件かな？？9月よりは納期納期(･･;)ってなるのがちょっとは落ち着くはず,3
リゾバ行く行くって言って結局全然動けてない人←在宅で自由な時間に自由なペースで仕事？作業？してるせいでだるだるモードに入ってる感ある(ダメなやつ)仮にもうちょっとでリゾバ戻るとして1日8時間ガッツリ労働はちょっとこわいぜ......1日5時間労働ぐらいのリハビリ期間欲しい笑,3
みんなすごいっす。1日8時間、さらに残業あったりでいっぱい稼げてる分色々しんどいと思うけど「満了しました！」ってツイート見るたびまじですごいなあって。ほんとに今のままだとリゾバ生活できなそう←まず昼夜逆転クソ(ニート)生活から抜けれない∞,2
都合の良い関係って都合の良い関係同士ならいいけど片方に結婚とか付き合うとかそういう気持ち入っちゃうとその人に対して真面目に向き合ってないというか、その人が真面目に良い人と出会うタイミングや可能性をストップさせちゃってる気がする。,2
さ、ビールでも飲もう。,3
まもなく令和か。令和の瞬間をを家族と離れて迎えるとはまさかの展開だけど、離れてみるとやはり家族が恋しくなるものだ。平穏な時代になりますよう。そして自分も平穏に日々を過ごせますよう。,3
数時間休んだら回復。無理し過ぎても回復に努められるところはひとり旅の良さかな。ご当地っぽいところで軽めの夕食食べて満足。明日帰国です。弾丸！,0
希望通り土日休みのサラリーマン（？）と結婚し、すでに家族旅行は2回以上いったし、公園も1回以上いったので、もう家族の休日娯楽についてはよくやった！自分偉い！と思ってる← ハードルが低いと幸せな思考になれる例！,0
あーあ。疲れた。飲みに行くのも疲れるから、もはやひたすら寝ながらおしゃべりする会をしたい。,3
人生全体がギリギリすぎてつらい,2
さて、半年間のマスク着用生活を終えた今、省いていたチークとリップを用意しなければならなくなりました。,0
安くていいやつさがしたいけどきりょくがない,2
ちょっと脳の病気かしらと思うくらい字が読めないし頭が働かないな今日,0
回転寿司は会計が4人で4000円近くなる為最近は避けていたけど、今日ためにしに3人で行ってみたらやはり2000円くらいになりダメだこりゃ…となった。,2
あぁ…ウシガエルが鳴いてる（田舎）,2
朝一美容院。今日のお店は最高だったな。いや、技術云々より、若い子のマシンガントークが。めちゃくちゃ過ぎて生きる世界が違い過ぎてなんだかとっても元気でた！,0
元気がないときにまた行こう。明るい人と話すと元気になれる。そういう人に私もなりたい！,3
ま、ぼちぼちな。ぼちぼちいこう。最近、ジョブホッパーの妹が通算10度目くらいの転職をしたので心が乱れている。姉ちゃんは育休時短取れる会社の正社員で恵まれてるんだから辞めるなんて贅沢だ、という言葉が頭の中で響く。はぁ。,2
でもさ、私がずっと羨ましかったそれらの環境が用意された私から見て裕福な家庭で育った人も、自分の育った環境と同じものを用意できるかというプレッシャーに悩まされていること。実家の支援が太い分きちんとした学校に入れなきゃとお受験に悩んでいること。立場が違えばまた違う悩みがあるんだなーと,2
いままでになく真面目に求人を見てる。リモート可なのはITに多いんだね←そのレベル,3
